Geneid,ProteinID,TranscriptID
gene_1034,2980060,2980544
gene_1035,2980069,2980553
gene_1036,2980090,2980574
gene_1037,2980110,2980594
gene_1039,2980124,2980608
gene_1040,2980170,2980654
gene_1042,2980246,2980730
gene_1044,2980273,2980757
gene_1045,2980281,2980765
gene_1046,2980298,2980782
gene_1047,2980310,2980794
gene_1048,2980316,2980800
gene_1049,2980330,2980814
gene_1051,2980350,2980834
gene_1052,2980369,2980853
gene_1053,2980379,2980863
gene_1054,2980387,2980871
gene_1055,2980401,2980885
gene_1058,2980426,2980910
gene_1059,2980444,2980928
gene_1060,2980459,2980943
gene_1062,2980496,2980980
gene_1065,2980540,2981024
gene_1066,2980557,2981041
gene_1067,2980561,2981045
gene_1069,2980590,2981074
gene_1070,2980603,2981087
gene_1071,2980611,2981095
gene_1072,2980617,2981101
gene_1073,2980628,2981112
gene_1074,2980637,2981121
gene_1075,2980657,2981141
gene_1076,2980662,2981146
gene_1079,2980698,2981182
gene_1081,2980718,2981202
gene_1082,2980727,2981211
gene_1083,2980755,2981239
gene_1084,2980764,2981248
gene_1086,2980800,2981284
gene_1087,2980818,2981302
gene_1089,2980839,2981323
gene_1090,2980847,2981331
gene_1091,2980873,2981357
gene_1092,2980898,2981382
gene_1094,2980946,2981430
gene_1095,2980951,2981435
gene_1096,2980968,2981452
gene_1097,2981014,2981498
gene_1098,2981024,2981508
gene_1100,2981038,2981522
gene_1101,2981051,2981535
gene_1102,2981054,2981538
gene_1103,2981070,2981554
gene_1104,2981074,2981558
gene_1105,2981094,2981578
gene_1107,2981155,2981639
gene_1109,2981179,2981663
gene_1110,2981185,2981669
gene_1111,2981200,2981684
gene_1113,2981254,2981738
gene_1114,2981264,2981748
gene_1115,2981277,2981761
gene_1116,2981307,2981791
gene_1117,2981319,2981803
gene_1118,2981335,2981819
gene_1122,2981359,2981843
gene_1123,2981375,2981859
gene_1124,2981391,2981875
gene_1125,2981409,2981893
gene_1127,2981447,2981931
gene_1129,2981484,2981968
gene_1130,2981494,2981978
gene_1131,2981529,2982013
gene_1132,2981536,2982020
gene_1134,2981549,2982033
gene_1135,2981553,2982037
gene_1136,2981563,2982047
gene_1137,2981571,2982055
gene_1138,2981582,2982066
gene_1139,2981585,2982069
gene_1141,2981641,2982125
gene_1143,2981670,2982154
gene_1144,2981673,2982157
gene_1145,2981695,2982179
gene_1147,2981710,2982194
gene_1148,2981737,2982221
gene_1149,2981744,2982228
gene_1150,2981752,2982236
gene_1151,2981757,2982241
gene_1152,2981759,2982243
gene_1153,2981770,2982254
gene_1156,2981791,2982275
gene_1157,2981797,2982281
gene_1160,2981871,2982355
gene_1161,2981875,2982359
gene_1162,2981899,2982383
gene_1163,2981910,2982394
gene_1165,2981925,2982409
gene_1166,2981928,2982412
gene_1167,2981937,2982421
gene_1168,2981950,2982434
gene_1169,2981958,2982442
gene_1170,2981960,2982444
gene_1171,2981966,2982450
gene_1172,2981978,2982462
gene_1173,2981989,2982473
gene_1174,2981997,2982481
gene_1175,2982028,2982512
gene_1177,2982050,2982534
gene_1178,2982062,2982546
gene_1181,2982108,2982592
gene_1183,2982126,2982610
gene_1184,2982146,2982630
gene_1185,2982150,2982634
gene_1187,2982165,2982649
gene_1189,2982182,2982666
gene_1190,2982191,2982675
gene_1191,2982192,2982676
gene_1192,2982205,2982689
gene_1193,2982222,2982706
gene_1195,2982240,2982724
gene_1197,2982301,2982785
gene_1198,2982316,2982800
gene_1199,2982333,2982817
gene_1200,2982342,2982826
gene_1201,2982348,2982832
gene_1202,2982351,2982835
gene_1203,2982366,2982850
gene_1204,2982371,2982855
gene_1205,2982391,2982875
gene_1207,2982406,2982890
gene_1208,2982436,2982920
gene_1209,2982450,2982934
gene_1211,2982474,2982958
gene_1213,2982483,2982967
gene_1214,2982491,2982975
gene_1215,2982493,2982977
gene_1216,2982503,2982987
gene_1218,2982515,2982999
gene_1223,2982644,2983128
gene_1224,2982667,2983151
gene_1226,2982679,2983163
gene_1227,2982698,2983182
gene_1228,2982725,2983209
gene_1229,2982734,2983218
gene_1230,2982738,2983222
gene_1231,2982749,2983233
gene_1232,2982759,2983243
gene_1233,2982780,2983264
gene_1234,2982798,2983282
gene_1235,2982820,2983304
gene_1236,2982847,2983331
gene_1237,2982871,2983355
gene_1238,2982899,2983383
gene_1239,2982935,2983419
gene_1240,2982942,2983426
gene_1241,2982955,2983439
gene_1242,2982976,2983460
gene_1243,2982980,2983464
gene_1244,2982993,2983477
gene_1245,2983004,2983488
gene_1246,2983009,2983493
gene_1247,2983024,2983508
gene_1248,2983043,2983527
gene_1251,2983191,2983675
gene_1252,2983216,2983700
gene_1253,2983221,2983705
gene_1254,2983231,2983715
gene_1255,2983254,2983738
gene_1256,2983262,2983746
gene_1257,2983289,2983773
gene_1258,2983340,2983824
gene_1259,2983355,2983839
gene_1260,2983376,2983860
gene_1261,2983380,2983864
gene_1262,2983384,2983868
gene_1264,2983403,2983887
gene_1267,2983450,2983934
gene_1268,2983476,2983960
gene_1269,2983489,2983973
gene_1270,2983504,2983988
gene_1271,2983515,2983999
gene_1272,2983536,2984020
gene_1273,2983551,2984035
gene_1274,2983612,2984096
gene_1275,2983621,2984105
gene_1276,2983632,2984116
gene_1277,2983641,2984125
gene_1278,2983651,2984135
gene_1280,2983679,2984163
gene_1281,2983686,2984170
gene_1282,2983712,2984196
gene_1283,2983725,2984209
gene_1284,2983738,2984222
gene_1288,2983765,2984249
gene_1289,2983779,2984263
gene_1292,2983818,2984302
gene_1293,2983840,2984324
gene_1294,2983844,2984328
gene_1295,2983862,2984346
gene_1298,2983876,2984360
gene_1299,2983880,2984364
gene_1300,2983889,2984373
gene_1301,2983905,2984389
gene_1302,2983911,2984395
gene_1305,2983953,2984437
gene_1306,2983955,2984439
gene_1312,2984000,2984484
gene_1313,2984009,2984493
gene_1314,2984014,2984498
gene_1315,2984020,2984504
gene_1316,2984033,2984517
gene_1317,2984044,2984528
gene_1318,2984048,2984532
gene_1319,2984065,2984549
gene_1320,2984088,2984572
gene_1321,2984101,2984585
gene_1324,2984123,2984607
gene_1326,2984139,2984623
gene_1327,2984143,2984627
gene_1328,2984152,2984636
gene_1330,2984186,2984670
gene_1331,2984197,2984681
gene_1333,2984214,2984698
gene_1334,2984239,2984723
gene_1337,2984265,2984749
gene_1338,2984271,2984755
gene_1340,2984280,2984764
gene_1341,2984290,2984774
gene_1345,2984311,2984795
gene_1346,2984321,2984805
gene_1348,2984337,2984821
gene_1357,2984418,2984902
gene_1360,2984435,2984919
gene_1362,2984471,2984955
gene_1363,2984495,2984979
gene_1364,2984520,2985004
gene_1365,2984539,2985023
gene_1371,2984626,2985110
gene_1372,2984638,2985122
gene_1373,2984658,2985142
gene_1375,2984673,2985157
gene_1376,2984683,2985167
gene_1377,2984690,2985174
gene_1379,2984737,2985221
gene_1380,2984743,2985227
gene_1381,2984755,2985239
gene_1382,2984777,2985261
gene_1383,2984780,2985264
gene_1386,2984853,2985337
gene_1387,2984867,2985351
gene_1389,2984883,2985367
gene_1390,2984889,2985373
gene_1394,2984912,2985396
gene_1395,2984917,2985401
gene_1396,2984934,2985418
gene_1397,2984941,2985425
gene_1398,2984971,2985455
gene_1399,2984978,2985462
gene_1400,2985004,2985488
gene_1402,2985022,2985506
gene_1403,2985033,2985517
gene_1404,2985050,2985534
gene_1405,2985078,2985562
gene_1407,2985093,2985577
gene_1408,2985100,2985584
gene_1409,2985103,2985587
gene_1410,2985105,2985589
gene_1411,2985112,2985596
gene_1412,2985151,2985635
gene_1413,2985163,2985647
gene_1414,2985176,2985660
gene_1415,2985182,2985666
gene_1416,2985187,2985671
gene_1417,2985227,2985711
gene_1418,2985246,2985730
gene_1419,2985259,2985743
gene_1421,2985285,2985769
gene_1422,2985314,2985798
gene_1424,2985342,2985826
gene_1426,2985374,2985858
gene_1427,2985392,2985876
gene_1428,2985400,2985884
gene_1430,2985412,2985896
gene_1432,2985449,2985933
gene_1433,2985470,2985954
gene_1434,2985476,2985960
gene_1435,2985484,2985968
gene_1436,2985489,2985973
gene_1437,2985539,2986023
gene_1438,2985553,2986037
gene_1439,2985554,2986038
gene_1440,2985576,2986060
gene_1441,2985585,2986069
gene_1443,2985606,2986090
gene_1444,2985611,2986095
gene_1445,2985619,2986103
gene_1448,2985654,2986138
gene_1449,2985662,2986146
gene_1452,2985679,2986163
gene_1453,2985680,2986164
gene_1455,2985705,2986189
gene_1456,2985727,2986211
gene_1457,2985731,2986215
gene_1458,2985767,2986251
gene_1459,2985868,2986352
gene_1460,2985891,2986375
gene_1461,2985912,2986396
gene_1462,2985913,2986397
gene_1463,2985949,2986433
gene_1465,2985968,2986452
gene_1466,2985980,2986464
gene_1467,2986004,2986488
gene_1468,2986041,2986525
gene_1469,2986086,2986570
gene_1471,2986134,2986618
gene_1472,2986242,2986726
gene_1473,2986247,2986731
gene_1477,2986352,2986836
gene_1478,2986362,2986846
gene_1480,2986425,2986909
gene_1483,2986509,2986993
gene_1484,2986540,2987024
gene_1485,2986590,2987074
gene_1486,2986594,2987078
gene_1487,2986605,2987089
gene_1488,2986606,2987090
gene_1489,2986622,2987106
gene_1491,2986656,2987140
gene_1498,2986785,2987269
gene_1499,2986800,2987284
gene_1500,2986816,2987300
gene_1502,2986845,2987329
gene_1503,2986853,2987337
gene_1506,2986873,2987357
gene_1507,2986884,2987368
gene_1509,2986895,2987379
gene_1510,2986914,2987398
gene_1511,2986935,2987419
gene_1513,2986946,2987430
gene_1515,2986953,2987437
gene_1516,2986962,2987446
gene_1517,2986972,2987456
gene_1518,2986991,2987475
gene_1519,2987000,2987484
gene_1526,2987062,2987546
gene_1527,2987067,2987551
gene_1528,2987076,2987560
gene_1529,2987093,2987577
gene_1531,2987101,2987585
gene_1540,2987159,2987643
gene_1541,2987168,2987652
gene_1543,2987174,2987658
gene_1545,2987188,2987672
gene_1546,2987189,2987673
gene_1547,2987194,2987678
gene_1550,2987203,2987687
gene_1551,2987204,2987688
gene_1552,2987209,2987693
gene_1554,2987223,2987707
gene_1555,2987230,2987714
gene_1556,2987268,2987752
gene_1558,2987280,2987764
gene_1559,2987287,2987771
gene_1560,2987290,2987774
gene_1561,2987294,2987778
gene_1562,2987313,2987797
gene_1567,2987334,2987818
gene_1568,2987345,2987829
gene_1569,2987350,2987834
gene_1571,2987376,2987860
gene_1572,2987381,2987865
gene_1574,2987400,2987884
gene_1578,2987427,2987911
gene_1579,2987478,2987962
gene_1582,2987496,2987980
gene_1586,2987526,2988010
gene_1588,2987539,2988023
gene_1589,2987542,2988026
gene_1590,2987552,2988036
gene_1591,2987586,2988070
gene_1607,2987608,2988092
gene_1609,2987641,2988125
gene_1610,2987647,2988131
gene_1613,2987673,2988157
gene_1614,2987700,2988184
gene_1615,2987708,2988192
gene_1617,2987733,2988217
gene_1618,2987760,2988244
gene_1619,2987767,2988251
gene_1622,2987795,2988279
gene_1623,2987817,2988301
gene_1627,2987842,2988326
gene_1633,2987885,2988369
gene_1636,2987914,2988398
gene_1637,2987925,2988409
gene_1640,2987950,2988434
gene_1641,2987954,2988438
gene_1642,2987959,2988443
gene_1643,2987973,2988457
gene_1645,2987994,2988478
gene_1647,2988020,2988504
gene_1649,2988056,2988540
gene_1652,2988103,2988587
gene_1654,2988131,2988615
gene_1655,2988174,2988658
gene_1656,2988183,2988667
gene_1657,2988201,2988685
gene_1658,2988207,2988691
gene_1659,2988211,2988695
gene_1660,2988219,2988703
gene_1662,2988267,2988751
gene_1665,2988297,2988781
gene_1666,2988342,2988826
gene_1667,2988371,2988855
gene_1671,2988427,2988911
gene_1674,2988438,2988922
gene_1676,2988459,2988943
gene_1678,2988470,2988954
gene_1679,2988500,2988984
gene_1680,2988583,2989067
gene_1682,2988616,2989100
gene_1683,2988626,2989110
gene_1684,2988642,2989126
gene_1687,2988691,2989175
gene_1688,2988697,2989181
gene_1693,2988726,2989210
gene_1694,2988733,2989217
gene_1695,2988749,2989233
gene_1696,2988780,2989264
gene_1699,2988798,2989282
gene_1700,2988811,2989295
gene_1701,2988819,2989303
gene_1703,2988836,2989320
gene_1704,2988844,2989328
gene_1705,2988861,2989345
gene_1706,2988869,2989353
gene_1710,2988884,2989368
gene_7,3133425,3133909
gene_18,3133432,3133916
gene_20,3133436,3133920
gene_56,3133465,3133949
gene_125,3133528,3134012
gene_134,3133539,3134023
gene_180,3133579,3134063
gene_278,3133657,3134141
gene_310,3133686,3134170
gene_361,3133734,3134218
gene_399,3133772,3134256
gene_493,3133866,3134350
gene_526,3133891,3134375
gene_535,3133898,3134382
gene_592,3133950,3134434
gene_613,3133965,3134449
gene_733,3134080,3134564
gene_740,3134087,3134571
gene_821,3134163,3134647
gene_877,3134217,3134701
gene_879,3134219,3134703
gene_894,3134237,3134721
gene_907,3134247,3134731
gene_971,3134301,3134785
gene_1016,3134343,3134827
gene_1057,3134377,3134861
gene_1120,3134436,3134920
gene_1121,3134437,3134921
gene_1265,3134552,3135036
gene_1296,3134582,3135066
gene_1384,3134646,3135130
gene_1512,3134797,3135281
gene_1524,3134809,3135293
gene_1595,3134865,3135349
gene_1601,3134872,3135356
gene_1605,3134878,3135362
gene_1670,3134937,3135421
gene_1673,3134939,3135423
gene_76,3146441,3146925
gene_130,3146490,3146974
gene_131,3146491,3146975
gene_159,3146511,3146995
gene_187,3146535,3147019
gene_375,3146683,3147167
gene_377,3146685,3147169
gene_382,3146690,3147174
gene_418,3146716,3147200
gene_446,3146741,3147225
gene_629,3146893,3147377
gene_648,3146912,3147396
gene_667,3146930,3147414
gene_886,3147121,3147605
gene_945,3147168,3147652
gene_1001,3147217,3147701
gene_1033,3147242,3147726
gene_1043,3147250,3147734
gene_1061,3147267,3147751
gene_1063,3147270,3147754
gene_1093,3147297,3147781
gene_1217,3147395,3147879
gene_1329,3147474,3147958
gene_1350,3147488,3147972
gene_1592,3147665,3148149
gene_14,3156789,3157273
gene_15,3156790,3157274
gene_28,3156797,3157281
gene_43,3156809,3157293
gene_47,3156813,3157297
gene_60,3156826,3157310
gene_73,3156836,3157320
gene_119,3156865,3157349
gene_150,3156889,3157373
gene_199,3156914,3157398
gene_220,3156923,3157407
gene_319,3156980,3157464
gene_504,3157093,3157577
gene_514,3157100,3157584
gene_600,3157148,3157632
gene_663,3157194,3157678
gene_702,3157220,3157704
gene_723,3157232,3157716
gene_725,3157234,3157718
gene_805,3157285,3157769
gene_865,3157322,3157806
gene_882,3157331,3157815
gene_887,3157333,3157817
gene_933,3157352,3157836
gene_991,3157384,3157868
gene_1050,3157423,3157907
gene_1080,3157442,3157926
gene_1307,3157581,3158065
gene_1342,3157605,3158089
gene_1351,3157613,3158097
gene_1359,3157621,3158105
gene_1431,3157675,3158159
gene_1475,3157714,3158198
gene_1492,3157730,3158214
gene_1521,3157752,3158236
gene_1522,3157753,3158237
gene_1530,3157760,3158244
gene_1538,3157765,3158249
gene_1566,3157787,3158271
gene_1577,3157796,3158280
gene_1583,3157802,3158286
gene_1594,3157812,3158296
gene_1596,3157813,3158297
gene_1597,3157814,3158298
gene_1603,3157818,3158302
gene_1624,3157827,3158311
gene_1634,3157835,3158319
gene_1639,3157840,3158324
gene_1651,3157850,3158334
gene_1653,3157852,3158336
gene_1691,3157883,3158367
gene_80,3166562,3167046
gene_236,3166665,3167149
gene_455,3166804,3167288
gene_577,3166877,3167361
gene_622,3166905,3167389
gene_670,3166940,3167424
gene_701,3166963,3167447
gene_706,3166967,3167451
gene_714,3166972,3167456
gene_830,3167051,3167535
gene_973,3167139,3167623
gene_1106,3167226,3167710
gene_1128,3167242,3167726
gene_1155,3167259,3167743
gene_1563,3167502,3167986
gene_54,3175167,3175651
gene_129,3175218,3175702
gene_404,3175368,3175852
gene_531,3175435,3175919
gene_536,3175438,3175922
gene_582,3175464,3175948
gene_602,3175474,3175958
gene_621,3175488,3175972
gene_647,3175510,3175994
gene_748,3175576,3176060
gene_943,3175679,3176163
gene_1420,3175979,3176463
gene_1479,3176029,3176513
gene_1505,3176051,3176535
gene_1661,3176146,3176630
gene_1689,3176167,3176651
gene_13,3214626,3215110
gene_77,3214723,3215207
gene_181,3214933,3215417
gene_225,3215015,3215499
gene_304,3215180,3215664
gene_392,3215402,3215886
gene_394,3215411,3215895
gene_480,3215657,3216141
gene_604,3215895,3216379
gene_770,3216220,3216704
gene_800,3216292,3216776
gene_912,3216521,3217005
gene_949,3216591,3217075
gene_1164,3217041,3217525
gene_1285,3217364,3217848
gene_1304,3217388,3217872
gene_1309,3217396,3217880
gene_1354,3217448,3217932
gene_1388,3217540,3218024
gene_1393,3217542,3218026
gene_1423,3217576,3218060
gene_1470,3217710,3218194
gene_1490,3217759,3218243
gene_1514,3217816,3218300
gene_1520,3217822,3218306
gene_1544,3217876,3218360
gene_1565,3217903,3218387
gene_1576,3217918,3218402
gene_1585,3217984,3218468
gene_1593,3218004,3218488
gene_1626,3218064,3218548
gene_8683,2086413,2086897
gene_8691,2086650,2087134
gene_8694,2086663,2087147
gene_8696,2086879,2087363
gene_8697,2087069,2087553
gene_8704,2087240,2087724
gene_8712,2087535,2088019
gene_8720,2087712,2088196
gene_8722,2087741,2088225
gene_8729,2088108,2088592
gene_8731,2088111,2088595
gene_8751,2088642,2089126
gene_8759,2089234,2089718
gene_8761,2089451,2089935
gene_8770,2089790,2090274
gene_8772,2089849,2090333
gene_8773,2089909,2090393
gene_8776,2089947,2090431
gene_8775,2089956,2090440
gene_8780,2090037,2090521
gene_8788,2090324,2090808
gene_8787,2090331,2090815
gene_8790,2090520,2091004
gene_8805,2091825,2092309
gene_8806,2091877,2092361
gene_8815,2092379,2092863
gene_8816,2092403,2092887
gene_8839,2093852,2094336
gene_8840,2093905,2094389
gene_8850,2094194,2094678
gene_8868,2094868,2095352
gene_8870,2094963,2095447
gene_8873,2095097,2095581
gene_8875,2095179,2095663
gene_8877,2095205,2095689
gene_8881,2095789,2096273
gene_8885,2096132,2096616
gene_8895,2096524,2097008
gene_8928,2097748,2098232
gene_8950,2099098,2099582
gene_8954,2099139,2099623
gene_8965,2099729,2100213
gene_8984,2100413,2100897
gene_8989,2100808,2101292
gene_8996,2101260,2101744
gene_9008,2101791,2102275
gene_9012,2102129,2102613
gene_9030,2102691,2103175
gene_9047,2103295,2103779
gene_9061,2104234,2104718
gene_9072,2104922,2105406
gene_9103,2106316,2106800
gene_9112,2106551,2107035
gene_9117,2106865,2107349
gene_9135,2107535,2108019
gene_9134,2107553,2108037
gene_9150,2108020,2108504
gene_9154,2108191,2108675
gene_9160,2108244,2108728
gene_9177,2108928,2109412
gene_9179,2109036,2109520
gene_9184,2109366,2109850
gene_9193,2109819,2110303
gene_9196,2109980,2110464
gene_9198,2110188,2110672
gene_9203,2110365,2110849
gene_9210,2110816,2111300
gene_9214,2110970,2111454
gene_9219,2111597,2112081
gene_9220,2111669,2112153
gene_9221,2111735,2112219
gene_9222,2111781,2112265
gene_9229,2112223,2112707
gene_9231,2112330,2112814
gene_9228,2112471,2112955
gene_9236,2112724,2113208
gene_9245,2113219,2113703
gene_9257,2114029,2114513
gene_9265,2114405,2114889
gene_9264,2114426,2114910
gene_9282,2114940,2115424
gene_9292,2115444,2115928
gene_9297,2115710,2116194
gene_9296,2115829,2116313
gene_9344,2117673,2118157
gene_9347,2117770,2118254
gene_9348,2117880,2118364
gene_9352,2118095,2118579
gene_9356,2118168,2118652
gene_9362,2118323,2118807
gene_9373,2118754,2119238
gene_9381,2118958,2119442
gene_9384,2119073,2119557
gene_9385,2119123,2119607
gene_9390,2119373,2119857
gene_9394,2119460,2119944
gene_9401,2119645,2120129
gene_9421,2120198,2120682
gene_9425,2120458,2120942
gene_9440,2121134,2121618
